id,ingested_at,gateway_id,device_timestamp,tag_mac,found,rssi
63740,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:01+00,7c:ec:79:47:73:62,f,-127
63741,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:01+00,d4:f5:13:79:e4:5b,f,-127
63742,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:01+00,7c:ec:79:44:e0:5f,t,-91
63821,2026-06-08 13:40:18.026573+00,gw-esp32-02,2026-06-08 13:39:01+00,7c:ec:79:47:73:62,f,-127
63822,2026-06-08 13:40:18.026573+00,gw-esp32-02,2026-06-08 13:39:01+00,d4:f5:13:79:e4:5b,f,-127
63823,2026-06-08 13:40:18.026573+00,gw-esp32-02,2026-06-08 13:39:01+00,7c:ec:79:44:e0:5f,t,-63
63743,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:05+00,7c:ec:79:47:73:62,f,-127
63744,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:05+00,d4:f5:13:79:e4:5b,f,-127
63745,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:05+00,7c:ec:79:44:e0:5f,t,-89
63824,2026-06-08 13:40:18.026573+00,gw-esp32-02,2026-06-08 13:39:05+00,7c:ec:79:47:73:62,f,-127
63825,2026-06-08 13:40:18.026573+00,gw-esp32-02,2026-06-08 13:39:05+00,d4:f5:13:79:e4:5b,f,-127
63826,2026-06-08 13:40:18.026573+00,gw-esp32-02,2026-06-08 13:39:05+00,7c:ec:79:44:e0:5f,t,-63
63746,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:09+00,7c:ec:79:47:73:62,f,-127
63747,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:09+00,d4:f5:13:79:e4:5b,f,-127
63748,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:09+00,7c:ec:79:44:e0:5f,t,-86
63827,2026-06-08 13:40:18.026573+00,gw-esp32-02,2026-06-08 13:39:09+00,7c:ec:79:47:73:62,f,-127
63828,2026-06-08 13:40:18.026573+00,gw-esp32-02,2026-06-08 13:39:09+00,d4:f5:13:79:e4:5b,f,-127
63829,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:09+00,7c:ec:79:44:e0:5f,t,-64
63749,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:13+00,7c:ec:79:47:73:62,f,-127
63750,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:13+00,d4:f5:13:79:e4:5b,f,-127
63751,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:13+00,7c:ec:79:44:e0:5f,t,-92
63830,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:13+00,7c:ec:79:47:73:62,f,-127
63831,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:13+00,d4:f5:13:79:e4:5b,f,-127
63832,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:13+00,7c:ec:79:44:e0:5f,t,-64
63752,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:17+00,7c:ec:79:47:73:62,f,-127
63753,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:17+00,d4:f5:13:79:e4:5b,f,-127
63754,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:17+00,7c:ec:79:44:e0:5f,t,-87
63833,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:17+00,7c:ec:79:47:73:62,f,-127
63834,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:17+00,d4:f5:13:79:e4:5b,f,-127
63835,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:17+00,7c:ec:79:44:e0:5f,t,-65
63755,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:21+00,7c:ec:79:47:73:62,f,-127
63756,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:21+00,d4:f5:13:79:e4:5b,f,-127
63757,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:21+00,7c:ec:79:44:e0:5f,t,-88
63836,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:21+00,7c:ec:79:47:73:62,f,-127
63837,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:21+00,d4:f5:13:79:e4:5b,f,-127
63838,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:21+00,7c:ec:79:44:e0:5f,t,-71
63758,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:25+00,7c:ec:79:47:73:62,f,-127
63759,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:25+00,d4:f5:13:79:e4:5b,f,-127
63760,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:25+00,7c:ec:79:44:e0:5f,t,-92
63839,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:25+00,7c:ec:79:47:73:62,f,-127
63840,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:25+00,d4:f5:13:79:e4:5b,f,-127
63841,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:25+00,7c:ec:79:44:e0:5f,t,-73
63761,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:29+00,7c:ec:79:47:73:62,f,-127
63762,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:29+00,d4:f5:13:79:e4:5b,f,-127
63763,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:29+00,7c:ec:79:44:e0:5f,t,-91
63842,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:29+00,7c:ec:79:47:73:62,f,-127
63843,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:29+00,d4:f5:13:79:e4:5b,f,-127
63844,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:29+00,7c:ec:79:44:e0:5f,t,-74
63764,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:33+00,7c:ec:79:47:73:62,f,-127
63765,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:33+00,d4:f5:13:79:e4:5b,f,-127
63766,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:33+00,7c:ec:79:44:e0:5f,t,-85
63845,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:33+00,7c:ec:79:47:73:62,f,-127
63846,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:33+00,d4:f5:13:79:e4:5b,f,-127
63847,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:33+00,7c:ec:79:44:e0:5f,t,-70
63767,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:37+00,7c:ec:79:47:73:62,f,-127
63768,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:37+00,d4:f5:13:79:e4:5b,f,-127
63769,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:37+00,7c:ec:79:44:e0:5f,t,-83
63848,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:37+00,7c:ec:79:47:73:62,f,-127
63849,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:37+00,d4:f5:13:79:e4:5b,f,-127
63850,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:37+00,7c:ec:79:44:e0:5f,t,-67
63770,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:41+00,7c:ec:79:47:73:62,f,-127
63771,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:41+00,d4:f5:13:79:e4:5b,f,-127
63772,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:41+00,7c:ec:79:44:e0:5f,t,-88
63851,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:41+00,7c:ec:79:47:73:62,f,-127
63852,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:41+00,d4:f5:13:79:e4:5b,f,-127
63853,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:41+00,7c:ec:79:44:e0:5f,t,-74
63773,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:45+00,7c:ec:79:47:73:62,f,-127
63774,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:45+00,d4:f5:13:79:e4:5b,f,-127
63775,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:45+00,7c:ec:79:44:e0:5f,t,-79
63854,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:45+00,7c:ec:79:47:73:62,f,-127
63855,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:45+00,d4:f5:13:79:e4:5b,f,-127
63856,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:45+00,7c:ec:79:44:e0:5f,t,-73
63776,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:49+00,7c:ec:79:47:73:62,f,-127
63777,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:49+00,d4:f5:13:79:e4:5b,f,-127
63778,2026-06-08 13:39:56.534193+00,gw-esp32-03,2026-06-08 13:39:49+00,7c:ec:79:44:e0:5f,t,-89
63857,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:49+00,7c:ec:79:47:73:62,f,-127
63858,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:49+00,d4:f5:13:79:e4:5b,f,-127
63859,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:49+00,7c:ec:79:44:e0:5f,t,-89
63860,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:53+00,7c:ec:79:47:73:62,f,-127
63861,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:53+00,d4:f5:13:79:e4:5b,f,-127
63862,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:53+00,7c:ec:79:44:e0:5f,t,-76
63863,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:57+00,7c:ec:79:47:73:62,f,-127
63864,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:57+00,d4:f5:13:79:e4:5b,f,-127
63865,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:39:57+00,7c:ec:79:44:e0:5f,t,-72
63866,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:40:01+00,7c:ec:79:47:73:62,f,-127
63867,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:40:01+00,d4:f5:13:79:e4:5b,f,-127
63868,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:40:01+00,7c:ec:79:44:e0:5f,t,-72
63872,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:04+00,7c:ec:79:47:73:62,f,-127
63873,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:04+00,d4:f5:13:79:e4:5b,f,-127
63874,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:04+00,7c:ec:79:44:e0:5f,t,-78
63869,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:40:05+00,7c:ec:79:47:73:62,f,-127
63870,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:40:05+00,d4:f5:13:79:e4:5b,f,-127
63871,2026-06-08 13:40:18.639604+00,gw-esp32-02,2026-06-08 13:40:05+00,7c:ec:79:44:e0:5f,t,-80
63875,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:08+00,7c:ec:79:47:73:62,f,-127
63876,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:08+00,d4:f5:13:79:e4:5b,f,-127
63877,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:08+00,7c:ec:79:44:e0:5f,t,-90
63878,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:12+00,7c:ec:79:47:73:62,f,-127
63879,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:12+00,d4:f5:13:79:e4:5b,f,-127
63880,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:12+00,7c:ec:79:44:e0:5f,t,-94
63881,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:16+00,7c:ec:79:47:73:62,f,-127
63882,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:16+00,d4:f5:13:79:e4:5b,f,-127
63883,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:16+00,7c:ec:79:44:e0:5f,t,-83
63884,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:20+00,7c:ec:79:47:73:62,f,-127
63885,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:20+00,d4:f5:13:79:e4:5b,f,-127
63886,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:20+00,7c:ec:79:44:e0:5f,t,-82
63887,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:24+00,7c:ec:79:47:73:62,f,-127
63888,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:24+00,d4:f5:13:79:e4:5b,f,-127
63889,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:24+00,7c:ec:79:44:e0:5f,t,-84
63890,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:28+00,7c:ec:79:47:73:62,f,-127
63891,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:28+00,d4:f5:13:79:e4:5b,f,-127
63892,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:28+00,7c:ec:79:44:e0:5f,t,-86
63893,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:32+00,7c:ec:79:47:73:62,f,-127
63894,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:32+00,d4:f5:13:79:e4:5b,f,-127
63895,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:32+00,7c:ec:79:44:e0:5f,t,-82
63965,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:32+00,7c:ec:79:47:73:62,f,-127
63966,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:32+00,d4:f5:13:79:e4:5b,f,-127
63967,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:32+00,7c:ec:79:44:e0:5f,t,-68
63896,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:36+00,7c:ec:79:47:73:62,f,-127
63897,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:36+00,d4:f5:13:79:e4:5b,f,-127
63898,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:36+00,7c:ec:79:44:e0:5f,t,-83
63968,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:36+00,7c:ec:79:47:73:62,f,-127
63969,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:36+00,d4:f5:13:79:e4:5b,f,-127
63970,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:36+00,7c:ec:79:44:e0:5f,t,-74
63899,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:40+00,7c:ec:79:47:73:62,f,-127
63900,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:40+00,d4:f5:13:79:e4:5b,f,-127
63901,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:40+00,7c:ec:79:44:e0:5f,t,-85
63971,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:40+00,7c:ec:79:47:73:62,f,-127
63972,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:40+00,d4:f5:13:79:e4:5b,f,-127
63973,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:40+00,7c:ec:79:44:e0:5f,t,-62
63902,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:44+00,7c:ec:79:47:73:62,f,-127
63903,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:44+00,d4:f5:13:79:e4:5b,f,-127
63904,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:44+00,7c:ec:79:44:e0:5f,t,-83
63974,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:44+00,7c:ec:79:47:73:62,f,-127
63975,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:44+00,d4:f5:13:79:e4:5b,f,-127
63976,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:44+00,7c:ec:79:44:e0:5f,t,-60
63905,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:48+00,7c:ec:79:47:73:62,f,-127
63906,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:48+00,d4:f5:13:79:e4:5b,f,-127
63907,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:48+00,7c:ec:79:44:e0:5f,t,-88
63977,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:48+00,7c:ec:79:47:73:62,f,-127
63978,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:48+00,d4:f5:13:79:e4:5b,f,-127
63979,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:48+00,7c:ec:79:44:e0:5f,t,-61
63908,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:52+00,7c:ec:79:47:73:62,f,-127
63909,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:52+00,d4:f5:13:79:e4:5b,f,-127
63910,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:52+00,7c:ec:79:44:e0:5f,t,-91
63980,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:52+00,7c:ec:79:47:73:62,f,-127
63981,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:52+00,d4:f5:13:79:e4:5b,f,-127
63982,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:52+00,7c:ec:79:44:e0:5f,t,-61
63911,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:56+00,7c:ec:79:47:73:62,f,-127
63912,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:56+00,d4:f5:13:79:e4:5b,f,-127
63913,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:40:56+00,7c:ec:79:44:e0:5f,t,-85
63983,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:56+00,7c:ec:79:47:73:62,f,-127
63984,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:56+00,d4:f5:13:79:e4:5b,f,-127
63985,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:40:56+00,7c:ec:79:44:e0:5f,t,-65
63914,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:41:00+00,7c:ec:79:47:73:62,f,-127
63915,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:41:00+00,d4:f5:13:79:e4:5b,f,-127
63916,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:41:00+00,7c:ec:79:44:e0:5f,t,-85
63986,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:00+00,7c:ec:79:47:73:62,f,-127
63987,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:00+00,d4:f5:13:79:e4:5b,f,-127
63988,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:00+00,7c:ec:79:44:e0:5f,t,-66
63917,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:41:04+00,7c:ec:79:47:73:62,f,-127
63918,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:41:04+00,d4:f5:13:79:e4:5b,f,-127
63919,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:41:04+00,7c:ec:79:44:e0:5f,t,-81
63989,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:04+00,7c:ec:79:47:73:62,f,-127
63990,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:04+00,d4:f5:13:79:e4:5b,f,-127
63991,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:04+00,7c:ec:79:44:e0:5f,t,-71
63920,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:41:08+00,7c:ec:79:47:73:62,f,-127
63921,2026-06-08 13:42:10.406744+00,gw-esp32-03,2026-06-08 13:41:08+00,d4:f5:13:79:e4:5b,f,-127
63922,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:08+00,7c:ec:79:44:e0:5f,t,-84
63992,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:08+00,7c:ec:79:47:73:62,f,-127
63993,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:08+00,d4:f5:13:79:e4:5b,f,-127
63994,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:08+00,7c:ec:79:44:e0:5f,t,-67
63923,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:12+00,7c:ec:79:47:73:62,f,-127
63924,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:12+00,d4:f5:13:79:e4:5b,f,-127
63925,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:12+00,7c:ec:79:44:e0:5f,t,-93
63995,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:12+00,7c:ec:79:47:73:62,f,-127
63996,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:12+00,d4:f5:13:79:e4:5b,f,-127
63997,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:12+00,7c:ec:79:44:e0:5f,t,-76
63926,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:16+00,7c:ec:79:47:73:62,f,-127
63927,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:16+00,d4:f5:13:79:e4:5b,f,-127
63928,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:16+00,7c:ec:79:44:e0:5f,t,-86
63998,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:16+00,7c:ec:79:47:73:62,f,-127
63999,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:16+00,d4:f5:13:79:e4:5b,f,-127
64000,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:16+00,7c:ec:79:44:e0:5f,t,-68
63929,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:20+00,7c:ec:79:47:73:62,f,-127
63930,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:20+00,d4:f5:13:79:e4:5b,f,-127
63931,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:20+00,7c:ec:79:44:e0:5f,t,-83
64001,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:20+00,7c:ec:79:47:73:62,f,-127
64002,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:20+00,d4:f5:13:79:e4:5b,f,-127
64003,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:20+00,7c:ec:79:44:e0:5f,t,-70
63932,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:24+00,7c:ec:79:47:73:62,f,-127
63933,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:24+00,d4:f5:13:79:e4:5b,f,-127
63934,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:24+00,7c:ec:79:44:e0:5f,t,-89
64004,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:24+00,7c:ec:79:47:73:62,f,-127
64005,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:24+00,d4:f5:13:79:e4:5b,f,-127
64006,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:24+00,7c:ec:79:44:e0:5f,t,-71
63935,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:28+00,7c:ec:79:47:73:62,f,-127
63936,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:28+00,d4:f5:13:79:e4:5b,f,-127
63937,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:28+00,7c:ec:79:44:e0:5f,t,-91
64007,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:28+00,7c:ec:79:47:73:62,f,-127
64008,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:28+00,d4:f5:13:79:e4:5b,f,-127
64009,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:28+00,7c:ec:79:44:e0:5f,t,-69
63938,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:32+00,7c:ec:79:47:73:62,f,-127
63939,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:32+00,d4:f5:13:79:e4:5b,f,-127
63940,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:32+00,7c:ec:79:44:e0:5f,t,-90
64010,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:32+00,7c:ec:79:47:73:62,f,-127
64011,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:32+00,d4:f5:13:79:e4:5b,f,-127
64012,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:32+00,7c:ec:79:44:e0:5f,t,-70
63941,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:36+00,7c:ec:79:47:73:62,f,-127
63942,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:36+00,d4:f5:13:79:e4:5b,f,-127
63943,2026-06-08 13:42:11.022015+00,gw-esp32-03,2026-06-08 13:41:36+00,7c:ec:79:44:e0:5f,t,-91
64013,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:36+00,7c:ec:79:47:73:62,f,-127
64014,2026-06-08 13:42:38.544229+00,gw-esp32-02,2026-06-08 13:41:36+00,d4:f5:13:79:e4:5b,f,-127
64015,2026-06-08 13:42:39.167393+00,gw-esp32-02,2026-06-08 13:41:36+00,7c:ec:79:44:e0:5f,t,-71
